"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-07 20:00","2016","04","07","20:00","2.3","","-3.1","","68","","0.0","","","M","","M","","","98.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-07 21:00","2016","04","07","21:00","1.6","","-3.6","","68","","0.0","","","M","","M","","","98.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-07 22:00","2016","04","07","22:00","1.5","","-3.7","","68","","0.0","","","M","","M","","","98.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-07 23:00","2016","04","07","23:00","1.0","","-4.4","","67","","0.0","","","M","","M","","","98.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 00:00","2016","04","08","00:00","0.5","","-5.4","","65","","0.0","","","M","","M","","","98.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 01:00","2016","04","08","01:00","0.0","","-5.7","","66","","0.0","","","M","","M","","","98.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 02:00","2016","04","08","02:00","-0.9","","-6.8","","64","","0.0","","","M","","M","","","98.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 03:00","2016","04","08","03:00","-1.4","","-7.7","","62","","0.0","","","M","","M","","","98.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 04:00","2016","04","08","04:00","-1.9","","-9.5","","56","","0.0","","","M","","M","","","98.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 05:00","2016","04","08","05:00","-2.4","","-8.1","","65","","0.0","","","M","","M","","","98.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 06:00","2016","04","08","06:00","-2.6","","-7.4","","69","","0.0","","","M","","M","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 07:00","2016","04","08","07:00","-2.6","","-8.1","","66","","0.0","","","M","","M","","","98.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 08:00","2016","04","08","08:00","-1.7","","-7.8","","63","","0.0","","","M","","M","","","98.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 09:00","2016","04","08","09:00","-0.1","","-7.6","","57","","0.0","","","M","","M","","","98.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 10:00","2016","04","08","10:00","0.8","","-7.6","","54","","0.0","","","M","","M","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 11:00","2016","04","08","11:00","1.9","","-6.7","","53","","0.0","","","M","","M","","","99.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 12:00","2016","04","08","12:00","2.3","","-6.6","","52","","0.0","","","M","","M","","","99.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 13:00","2016","04","08","13:00","2.9","","-6.0","","52","","0.0","","","M","","M","","","99.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 14:00","2016","04","08","14:00","4.5","","-7.5","","41","","0.0","","","M","","M","","","99.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 15:00","2016","04","08","15:00","4.4","","-7.2","","43","","0.0","","","M","","M","","","99.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 16:00","2016","04","08","16:00","4.9","","-7.7","","40","","0.0","","","M","","M","","","99.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 17:00","2016","04","08","17:00","4.2","","-7.9","","41","","0.0","","","M","","M","","","99.28","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 18:00","2016","04","08","18:00","3.4","","-8.6","","41","","0.0","","","M","","M","","","99.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 19:00","2016","04","08","19:00","1.3","","-5.5","","60","","0.0","","","M","","M","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 20:00","2016","04","08","20:00","-0.6","","-6.3","","65","","0.0","","","M","","M","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 21:00","2016","04","08","21:00","-1.5","","-7.7","","62","","0.0","","","M","","M","","","99.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 22:00","2016","04","08","22:00","-1.6","","-8.4","","60","","0.0","","","M","","M","","","99.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-08 23:00","2016","04","08","23:00","-1.9","","-10.1","","53","","0.0","","","M","","M","","","99.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 00:00","2016","04","09","00:00","-1.9","","-9.9","","54","","0.0","","","M","","M","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 01:00","2016","04","09","01:00","-2.1","","-10.2","","54","","0.0","","","M","","M","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 02:00","2016","04","09","02:00","-2.4","","-11.0","","52","","0.0","","","M","","M","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 03:00","2016","04","09","03:00","-2.8","","-10.9","","54","","0.0","","","M","","M","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 04:00","2016","04","09","04:00","-3.4","","-10.9","","56","","0.0","","","M","","M","","","99.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 05:00","2016","04","09","05:00","-4.2","","-11.6","","56","","0.0","","","M","","M","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 06:00","2016","04","09","06:00","-4.7","","-12.3","","55","","0.0","","","M","","M","","","99.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 07:00","2016","04","09","07:00","-4.7","","-13.6","","50","","0.0","","","M","","M","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 08:00","2016","04","09","08:00","-3.9","","-13.6","","47","","0.0","","","M","","M","","","99.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 09:00","2016","04","09","09:00","-3.5","","-13.7","","45","","0.0","","","M","","M","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 10:00","2016","04","09","10:00","-2.0","","-12.9","","43","","0.0","","","M","","M","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 11:00","2016","04","09","11:00","-0.6","","-12.4","","41","","0.0","","","M","","M","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 12:00","2016","04","09","12:00","-0.8","","-13.6","","37","","0.0","","","M","","M","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 13:00","2016","04","09","13:00","-0.4","","-12.1","","41","","0.0","","","M","","M","","","100.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 14:00","2016","04","09","14:00","0.2","","-11.1","","42","","0.0","","","M","","M","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 15:00","2016","04","09","15:00","-0.8","","-13.9","","36","","0.0","","","M","","M","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 16:00","2016","04","09","16:00","-1.0","","-14.5","","35","","0.0","","","M","","M","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 17:00","2016","04","09","17:00","-1.5","","-13.2","","40","","0.0","","","M","","M","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 18:00","2016","04","09","18:00","-2.3","","-13.1","","43","","0.0","","","M","","M","","","100.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 19:00","2016","04","09","19:00","-3.2","","-12.1","","50","","0.0","","","M","","M","","","100.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 20:00","2016","04","09","20:00","-3.9","","-12.2","","52","","0.0","","","M","","M","","","100.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 21:00","2016","04","09","21:00","-4.2","","-11.7","","56","","0.0","","","M","","M","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 22:00","2016","04","09","22:00","-4.3","","-11.8","","56","","0.0","","","M","","M","","","100.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-09 23:00","2016","04","09","23:00","-4.5","","-11.8","","56","","0.0","","","M","","M","","","101.02","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 00:00","2016","04","10","00:00","-4.8","","-11.4","","60","","0.0","","","M","","M","","","101.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 01:00","2016","04","10","01:00","-5.1","","-11.0","","63","","0.0","","","M","","M","","","101.09","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 02:00","2016","04","10","02:00","-5.3","","-10.8","","66","","0.0","","","M","","M","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 03:00","2016","04","10","03:00","-5.6","","-10.7","","67","","0.0","","","M","","M","","","101.13","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 04:00","2016","04","10","04:00","-5.7","","-10.6","","68","","0.0","","","M","","M","","","101.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 05:00","2016","04","10","05:00","-5.9","","-10.6","","69","","0.0","","","M","","M","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 06:00","2016","04","10","06:00","-5.4","","-10.4","","68","","0.0","","","M","","M","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 07:00","2016","04","10","07:00","-4.3","","-10.0","","65","","0.0","","","M","","M","","","101.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 08:00","2016","04","10","08:00","-3.4","","-9.8","","61","","0.0","","","M","","M","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 09:00","2016","04","10","09:00","-2.8","","-8.6","","64","","0.0","","","M","","M","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 10:00","2016","04","10","10:00","-2.9","","-8.2","","67","","0.0","","","M","","M","","","101.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 11:00","2016","04","10","11:00","-1.7","","-7.8","","63","","0.0","","","M","","M","","","101.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 12:00","2016","04","10","12:00","-1.2","","-7.9","","60","","0.0","","","M","","M","","","101.15","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 13:00","2016","04","10","13:00","-1.1","","-8.0","","59","","0.0","","","M","","M","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 14:00","2016","04","10","14:00","-0.2","","-8.9","","52","","0.0","","","M","","M","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 15:00","2016","04","10","15:00","0.1","","-8.4","","53","","0.0","","","M","","M","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 16:00","2016","04","10","16:00","-0.4","","-7.0","","61","","0.0","","","M","","M","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 17:00","2016","04","10","17:00","-0.9","","-4.4","","77","","0.0","","","M","","M","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 18:00","2016","04","10","18:00","-1.1","","-2.6","","89","","0.0","","","M","","M","","","100.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 19:00","2016","04","10","19:00","-0.8","","-1.9","","92","","0.2","","","M","","M","","","100.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 20:00","2016","04","10","20:00","-0.5","","-1.2","","95","","0.6","","","M","","M","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 21:00","2016","04","10","21:00","-0.2","","-0.7","","96","","1.4","","","M","","M","","","100.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 22:00","2016","04","10","22:00","0.3","","-0.2","","97","","1.7","","","M","","M","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-10 23:00","2016","04","10","23:00","0.8","","0.2","","96","","0.8","","","M","","M","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 00:00","2016","04","11","00:00","1.2","","0.5","","96","","1.6","","","M","","M","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 01:00","2016","04","11","01:00","1.3","","0.8","","96","","0.9","","","M","","M","","","99.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 02:00","2016","04","11","02:00","1.6","","1.1","","97","","0.2","","","M","","M","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 03:00","2016","04","11","03:00","2.0","","1.5","","97","","0.3","","","M","","M","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 04:00","2016","04","11","04:00","2.4","","2.0","","97","","0.2","","","M","","M","","","99.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 05:00","2016","04","11","05:00","3.0","","2.7","","98","","0.9","","","M","","M","","","99.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 06:00","2016","04","11","06:00","3.8","","3.5","","98","","0.4","","","M","","M","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 07:00","2016","04","11","07:00","5.1","","4.6","","97","","0.2","","","M","","M","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 08:00","2016","04","11","08:00","5.6","","5.1","","97","","0.3","","","M","","M","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 09:00","2016","04","11","09:00","6.1","","5.6","","96","","0.0","","","M","","M","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 10:00","2016","04","11","10:00","6.7","","6.1","","96","","0.2","","","M","","M","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 11:00","2016","04","11","11:00","7.5","","6.8","","95","","0.0","","","M","","M","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 12:00","2016","04","11","12:00","8.0","","7.1","","94","","0.0","","","M","","M","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 13:00","2016","04","11","13:00","9.6","","7.9","","89","","0.0","","","M","","M","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 14:00","2016","04","11","14:00","10.1","","8.0","","87","","0.0","","","M","","M","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 15:00","2016","04","11","15:00","9.7","","7.7","","87","","0.0","","","M","","M","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 16:00","2016","04","11","16:00","9.0","","7.5","","90","","0.0","","","M","","M","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 17:00","2016","04","11","17:00","9.5","","7.9","","90","","0.0","","","M","","M","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 18:00","2016","04","11","18:00","9.9","","8.2","","89","","0.0","","","M","","M","","","99.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 19:00","2016","04","11","19:00","9.2","","7.9","","92","","0.0","","","M","","M","","","99.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 20:00","2016","04","11","20:00","6.2","","4.9","","92","","0.4","","","M","","M","","","99.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 21:00","2016","04","11","21:00","4.5","","1.6","","82","","0.0","","","M","","M","","","99.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 22:00","2016","04","11","22:00","4.3","","-0.7","","70","","0.0","","","M","","M","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-11 23:00","2016","04","11","23:00","3.6","","-1.5","","69","","0.0","","","M","","M","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 00:00","2016","04","12","00:00","2.6","","-1.8","","73","","0.0","","","M","","M","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 01:00","2016","04","12","01:00","2.0","","-2.2","","74","","0.0","","","M","","M","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 02:00","2016","04","12","02:00","1.9","","-2.3","","74","","0.0","","","M","","M","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 03:00","2016","04","12","03:00","1.6","","-2.0","","77","","0.0","","","M","","M","","","100.17","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 04:00","2016","04","12","04:00","1.1","","-2.2","","79","","0.0","","","M","","M","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 05:00","2016","04","12","05:00","1.0","","-2.3","","79","","0.0","","","M","","M","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 06:00","2016","04","12","06:00","1.2","","-2.5","","77","","0.0","","","M","","M","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 07:00","2016","04","12","07:00","2.2","","-2.2","","73","","0.2","","","M","","M","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 08:00","2016","04","12","08:00","3.6","","-2.0","","66","","0.0","","","M","","M","","","100.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 09:00","2016","04","12","09:00","4.4","","-2.1","","63","","0.0","","","M","","M","","","100.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 10:00","2016","04","12","10:00","5.5","","-1.6","","60","","0.0","","","M","","M","","","100.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 11:00","2016","04","12","11:00","6.7","","0.1","","63","","0.0","","","M","","M","","","100.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 12:00","2016","04","12","12:00","4.3","","-0.7","","70","","0.0","","","M","","M","","","100.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 13:00","2016","04","12","13:00","6.2","","-1.8","","56","","0.0","","","M","","M","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 14:00","2016","04","12","14:00","5.5","","-2.9","","55","","0.0","","","M","","M","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 15:00","2016","04","12","15:00","6.1","","-2.6","","54","","0.0","","","M","","M","","","101.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 16:00","2016","04","12","16:00","4.9","","-3.0","","57","","0.0","","","M","","M","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 17:00","2016","04","12","17:00","5.1","","-4.2","","51","","0.0","","","M","","M","","","101.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 18:00","2016","04","12","18:00","4.2","","-3.6","","57","","0.0","","","M","","M","","","101.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 19:00","2016","04","12","19:00","3.5","","-4.2","","57","","0.0","","","M","","M","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 20:00","2016","04","12","20:00","2.9","","-4.6","","58","","0.0","","","M","","M","","","101.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 21:00","2016","04","12","21:00","2.0","","-5.0","","60","","0.0","","","M","","M","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 22:00","2016","04","12","22:00","1.6","","-5.4","","60","","0.0","","","M","","M","","","101.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-12 23:00","2016","04","12","23:00","1.0","","-5.1","","64","","0.0","","","M","","M","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 00:00","2016","04","13","00:00","0.6","","-4.8","","67","","0.0","","","M","","M","","","101.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 01:00","2016","04","13","01:00","0.0","","-4.6","","71","","0.0","","","M","","M","","","101.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 02:00","2016","04","13","02:00","0.3","","-4.7","","69","","0.0","","","M","","M","","","101.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 03:00","2016","04","13","03:00","-0.4","","-4.7","","72","","0.0","","","M","","M","","","101.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 04:00","2016","04","13","04:00","-0.5","","-4.5","","74","","0.0","","","M","","M","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 05:00","2016","04","13","05:00","-0.1","","-4.9","","70","","0.0","","","M","","M","","","101.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 06:00","2016","04","13","06:00","0.3","","-4.7","","69","","0.0","","","M","","M","","","101.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 07:00","2016","04","13","07:00","1.8","","-4.0","","65","","0.0","","","M","","M","","","101.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 08:00","2016","04","13","08:00","3.5","","-4.7","","55","","0.0","","","M","","M","","","101.89","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 09:00","2016","04","13","09:00","4.1","","-5.5","","50","","0.0","","","M","","M","","","101.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 10:00","2016","04","13","10:00","4.3","","-6.8","","44","","0.0","","","M","","M","","","101.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 11:00","2016","04","13","11:00","4.6","","-2.8","","58","","0.0","","","M","","M","","","101.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 12:00","2016","04","13","12:00","5.2","","-3.9","","52","","0.0","","","M","","M","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 13:00","2016","04","13","13:00","4.1","","-4.5","","53","","0.0","","","M","","M","","","101.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 14:00","2016","04","13","14:00","5.4","","-5.3","","46","","0.0","","","M","","M","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 15:00","2016","04","13","15:00","5.9","","-7.2","","38","","0.0","","","M","","M","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 16:00","2016","04","13","16:00","5.5","","-7.1","","40","","0.0","","","M","","M","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 17:00","2016","04","13","17:00","4.3","","-6.9","","44","","0.0","","","M","","M","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 18:00","2016","04","13","18:00","3.9","","-4.7","","53","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 19:00","2016","04","13","19:00","3.6","","-5.4","","52","","0.0","","","M","","M","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 20:00","2016","04","13","20:00","3.4","","-5.1","","54","","0.0","","","M","","M","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 21:00","2016","04","13","21:00","3.4","","-6.3","","49","","0.0","","","M","","M","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 22:00","2016","04","13","22:00","3.4","","-5.8","","51","","0.0","","","M","","M","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-13 23:00","2016","04","13","23:00","3.5","","-6.8","","47","","0.0","","","M","","M","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 00:00","2016","04","14","00:00","3.0","","-6.8","","49","","0.0","","","M","","M","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 01:00","2016","04","14","01:00","2.8","","-6.5","","50","","0.0","","","M","","M","","","101.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 02:00","2016","04","14","02:00","2.6","","-5.9","","53","","0.0","","","M","","M","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 03:00","2016","04","14","03:00","2.4","","-6.4","","52","","0.0","","","M","","M","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 04:00","2016","04","14","04:00","2.3","","-6.4","","53","","0.0","","","M","","M","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 05:00","2016","04","14","05:00","1.9","","-5.4","","58","","0.0","","","M","","M","","","101.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 06:00","2016","04","14","06:00","2.1","","-5.2","","59","","0.0","","","M","","M","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 07:00","2016","04","14","07:00","3.4","","-4.7","","55","","0.0","","","M","","M","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 08:00","2016","04","14","08:00","5.3","","-4.8","","48","","0.0","","","M","","M","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 09:00","2016","04","14","09:00"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 10:00","2016","04","14","10:00"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 11:00","2016","04","14","11:00","8.2","","-4.6","","40","","0.0","","","M","","M","","","101.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 12:00","2016","04","14","12:00","7.4","","-7.1","","35","","0.0","","","M","","M","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 13:00","2016","04","14","13:00","7.6","","-8.4","","31","","0.0","","","M","","M","","","101.69","","","","","","NA"
